what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.epsilon.eol.dt,0.9.1.201110062346,"org.eclipse.epsilon.eol.dt.editor.EolEditor",1368197175735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197179142
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1368197179204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197180365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197193398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197197820
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1368197202829
started,bundle,org.eclipse.gef,3.8.0.201206112118,"org.eclipse.gef",1368197203394
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.I20110201-0800,"org.eclipse.ui.views.properties.tabbed",1368197203394
started,bundle,org.eclipse.graphiti,0.9.0.v20120613-0805,"org.eclipse.graphiti",1368197203395
started,bundle,org.eclipse.graphiti.ui,0.9.0.v20120613-0805,"org.eclipse.graphiti.ui",1368197203396
started,bundle,org.eclipse.graphiti.examples.common,0.9.0.v20120613-0805,"org.eclipse.graphiti.examples.common",1368197203396
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1368197204610
opened,editor,org.xtext.Scenario.ui,1.0.0.qualifier,"org.xtext.Scenario",1368197205158
activated,editor,org.xtext.Scenario.ui,1.0.0.qualifier,"org.xtext.Scenario",1368197205251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197212375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197356048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197356593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197357798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197361411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197435628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197436454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197437572
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197440491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197454305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197456820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197462974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197463300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197464436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197468535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368197489069
