what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368185957697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368185959181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368185964403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368185965332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368185966765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368185967979
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1368185970295
error,log,,,"An internal error occurred during: ""Launching createBlankCapOverTime"".",1368185972924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368185973031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368185976646
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1368185978097
error,log,,,"An internal error occurred during: ""Launching createBlankCapOverTime"".",1368185982318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368185982349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368185985848
activated,editor,org.eclipse.epsilon.flock.dt,0.9.1.201110062346,"org.eclipse.epsilon.migration.dt.editor.MigrationEditor",1368185988872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1368185998927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1368186000994
error,log,,,"An internal error occurred during: ""Launching createBlankCapOverTime"".",1368186003636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368186003704
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368186010424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1368186021297
error,log,,,"An internal error occurred during: ""Launching createBlankCapOverTime"".",1368186024168
