what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368103374833
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1368103374881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1368103374881
started,bundle,org.eclipse.xtext.xtext.ui,2.4.0.v201212180716,"org.eclipse.xtext.xtext.ui",1368103375275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368103412528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368103496326
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1368103498368
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368103506390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368103539238
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1368103554662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368103598936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368103601634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368103604960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368103639517
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368103643328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368103701746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368103743753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368103769392
started,bundle,org.eclipse.epsilon.egl.dt,0.9.1.201110062346,"org.eclipse.epsilon.egl.dt",1368103777253
opened,editor,org.eclipse.epsilon.egl.dt,0.9.1.201110062346,"org.eclipse.epsilon.egl.dt.editor.EglEditor",1368103777340
activated,editor,org.eclipse.epsilon.egl.dt,0.9.1.201110062346,"org.eclipse.epsilon.egl.dt.editor.EglEditor",1368103777358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1368103782069
