what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.net4j.http.server,4.0.0.v20110528-1118,"org.eclipse.net4j.http.server",1368263483425
started,bundle,org.eclipse.net4j.tcp,4.0.0.v20110607-1632,"org.eclipse.net4j.tcp",1368263483429
started,bundle,org.eclipse.net4j.util,3.1.0.v20110608-1440,"org.eclipse.net4j.util",1368263483431
started,bundle,org.eclipse.emf.cdo,4.0.0.v20110608-1639,"org.eclipse.emf.cdo",1368263483439
started,bundle,org.eclipse.amalgam.discovery.core,1.2.0.v20110608-1648,"org.eclipse.amalgam.discovery.core",1368263483451
started,bundle,org.eclipse.xtend.macro.lang,2.4.0.v201212180716,"org.eclipse.xtend.macro.lang",1368263483465
started,bundle,org.eclipse.ocl.uml,3.1.0.v20110913-1213,"org.eclipse.ocl.uml",1368263483541
started,bundle,org.eclipse.acceleo.profiler,3.1.0.v20110607-0602,"org.eclipse.acceleo.profiler",1368263483610
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1368263483641
started,bundle,org.eclipse.emf.compare.diff,1.2.2.v20120214-0915,"org.eclipse.emf.compare.diff",1368263483666
started,bundle,org.eclipse.emf.mapping.ecore2xml,2.7.0.v20120130-0943,"org.eclipse.emf.mapping.ecore2xml",1368263483693
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20120127-1122,"org.eclipse.emf.ecore.change",1368263483700
started,bundle,org.eclipse.emf.mapping.xsd2ecore,2.5.0.v20120130-0943,"org.eclipse.emf.mapping.xsd2ecore",1368263483724
started,bundle,org.eclipse.epsilon.hutn.model,0.8.1.201110062346,"org.eclipse.epsilon.hutn.model",1368263483729
started,bundle,org.eclipse.xtext.generator,2.4.0.v201212180716,"org.eclipse.xtext.generator",1368263483750
started,bundle,org.eclipse.epsilon.evl.emf.validation,0.9.1.201110062346,"org.eclipse.epsilon.evl.emf.validation",1368263483790
started,bundle,org.eclipse.epsilon.util.emf,0.9.1.201110062346,"org.eclipse.epsilon.util.emf",1368263483797
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1368263483853
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1368263483874
started,bundle,org.eclipse.swtbot.eclipse.ui,2.0.5.20111003_1754-3676ac8-dev-e36,"org.eclipse.swtbot.eclipse.ui",1368263483907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368263484034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368263484400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368263485835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368263486709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368263488421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368264045535
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1368264050319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368264052357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368264069764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368264075253
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1368264100569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368264100642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368264103172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368264113179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368264116541
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368264120315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368264122461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1368264276488
