what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1368099537937
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1368099537939
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1368099537940
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1368099537940
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1368099537942
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1368099537943
started,bundle,org.eclipse.pde,3.6.100.v201106131736,"org.eclipse.pde",1368099537944
started,bundle,org.eclipse.pde.core,3.7.0.v20110603,"org.eclipse.pde.core",1368099537964
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1368099537967
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1368099537968
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1368099537970
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1368099537972
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1368099537973
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1368099537973
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1368099537975
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1368099537977
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1368099537996
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1368099537997
